lgd_state_code,lgd_district_code,district_name,state_name,Demand_Chronic,Demand_Acute,Realizability_Chronic,Realizability_Acute,Demand_Overall,Realizability_Overall,MAI_Overall,MAI_Chronic,MAI_Acute,quadrant_overall,quadrant_chronic,quadrant_acute,confidence_score
2,20,Kullu,Himachal Pradesh,0.2356528327588058,0.3098501466587275,0.2546665271098694,0.732187570936464,0.27275148970876667,0.4934270490231667,0.3668555065467457,0.24497528145159447,0.4763070713692595,Deprioritize,Deprioritize,Deprioritize,1.0
36,699,Kumuram Bheem Asifabad,Telangana,0.4418518234786423,0.4424712700642882,0.3019452617958774,0.4908858388836019,0.44216154677146524,0.39641555033973963,0.41866420064591253,0.365260269554799,0.4660502983449328,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
1,8,Kupwara,Jammu And Kashmir,0.1819530860056453,0.5307575646132057,0.1932802444346597,0.4090178051794912,0.3563553253094255,0.30114902480707545,0.32759129826926364,0.18753116258054764,0.46592842171357757,Emerging,Deprioritize,Emerging,1.0
28,511,Kurnool,Andhra Pradesh,0.4700204030695358,0.6216664550794962,0.2506850269635672,0.6035279012028898,0.545843429074516,0.4271064640832285,0.482838748377842,0.343259489915302,0.6125300407999341,Emerging,Deprioritize,Star,1.0
6,68,Kurukshetra,Haryana,0.3240740523183877,0.4065797335177723,0.4082069183179361,0.8886747193110256,0.36532689291808,0.6484408188144808,0.48671641597417886,0.3637159196456689,0.6010966066793738,Underserved,Underserved,Underserved,0.368421052631579
12,233,Kurung Kumey,Arunachal Pradesh,0.2813761741867231,0.2819370241135496,0.1132488080768152,0.4204999192920919,0.28165659915013636,0.26687436368445355,0.27416587255842007,0.1785091491993078,0.3443174347679771,Deprioritize,Deprioritize,Emerging,0.368421052631579
9,160,Kushinagar,Uttar Pradesh,0.3785417134836137,0.7110730347737936,0.4963818452399115,0.3774931358538144,0.5448073741287036,0.43693749054686293,0.48790036573384704,0.4334757596905207,0.5180976642659642,Star,Star,Emerging,0.368421052631579
2,21,Lahaul And Spiti,Himachal Pradesh,0.2660524190980762,0.1983117448354159,0.2412193566935201,0.7076082010941007,0.23218208196674606,0.4744137788938104,0.3318891063251044,0.2533317851782376,0.3746024786608078,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
18,295,Lakhimpur,Assam,0.3297095465716405,0.4760079520673137,0.3082685372699538,0.3769430818174516,0.40285874931947707,0.3426058095437027,0.3715127830134019,0.31880884499269985,0.4235893110335376,Emerging,Underserved,Emerging,1.0
10,204,Lakhisarai,Bihar,0.1987559333237182,0.4544104988595473,0.4594597965739382,0.3396586287555798,0.32658321609163277,0.399559212664759,0.3612330725322609,0.30219258874561894,0.3928669583138455,Deprioritize,Deprioritize,Underserved,1.0
31,553,Lakshadweep District,Lakshadweep,0.3273943029595308,0.3904002070407988,0.2872058129801996,0.5327157283686308,0.3588972550001648,0.40996077067441516,0.38358023313617146,0.30664237630597935,0.456039834498044,Star,Star,Star,0.368421052631579
9,161,Lalitpur,Uttar Pradesh,0.2779257724438843,0.6374049489826819,0.2530179501706616,0.3239969666903121,0.45766536071328306,0.28850745843048686,0.36337290767345504,0.26517957923518426,0.4544417124602252,Deprioritize,Deprioritize,Emerging,0.368421052631579
20,335,Latehar,Jharkhand,0.2377966954035071,0.6015929445379822,0.2331141105689922,0.1554928502263386,0.41969481997074465,0.1943034803976654,0.28556639197424355,0.23544376217099935,0.3058486580357456,Deprioritize,Deprioritize,Emerging,0.368421052631579
27,481,Latur,Maharashtra,0.2529773502858189,0.4895927947925271,0.4099559531178166,0.5220656701363819,0.371285072539173,0.46601081162709923,0.41596016395684626,0.3220397036913968,0.5055685814084028,Deprioritize,Underserved,Deprioritize,1.0
15,264,Lawngtlai,Mizoram,0.2729872089485745,0.2457750147032616,0.1954872507037488,0.4539761519564674,0.25938111182591805,0.3247317013301081,0.2902227932746244,0.23100978108003703,0.3340299319253155,Deprioritize,Deprioritize,Emerging,1.0
37,9,Leh Ladakh,Ladakh,0.1808630731256709,0.3140163123223077,0.2479405526222326,0.3604039628307867,0.2474396927239893,0.30417225772650963,0.2743433797032646,0.21176234391348742,0.3364115386761722,Deprioritize,Star,Deprioritize,0.368421052631579
12,724,Leparada,Arunachal Pradesh,0.4079147495877814,0.1593436559126878,0.1999116740175671,0.6338366656196841,0.2836292027502346,0.4168741698186256,0.3438570755892958,0.2855642142260652,0.3178015914864938,Underserved,Star,Underserved,0.368421052631579
20,336,Lohardaga,Jharkhand,0.251103200928215,0.4455203422551421,0.2683623028636013,0.1589874626828798,0.34831177159167853,0.21367488277324054,0.27281033148213363,0.2595893550543191,0.26614309833011496,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
12,234,Lohit,Arunachal Pradesh,0.3011581127352258,0.3455326397346373,0.23485873514059,0.512149104666456,0.32334537623493154,0.373503919903523,0.34752088499315603,0.2659503965673342,0.4206711685784178,Star,Underserved,Star,0.368421052631579
12,666,Longding,Arunachal Pradesh,0.243334734225856,0.3158669952741767,0.1642669317887734,0.4685556784649495,0.27960086475001633,0.31641130512686144,0.29743717745122533,0.199929613086501,0.3847093373904212,Deprioritize,Deprioritize,Emerging,0.368421052631579
13,615,Longleng,Nagaland,0.2502553214462926,0.3164612463350833,0.2184629014791274,0.404734367047659,0.28335828389068796,0.3115986342633932,0.29714315450226547,0.23381938250228265,0.35788649350114243,Deprioritize,Deprioritize,Deprioritize,1.0
12,235,Lower Dibang Valley,Arunachal Pradesh,0.2865282969265015,0.2484468260418986,0.2035895199129501,0.5761119733337514,0.26748756148420005,0.38985074662335073,0.32292448893986786,0.2415246538404344,0.3783294744260688,Underserved,Underserved,Underserved,0.368421052631579
12,719,Lower Siang,Arunachal Pradesh,0.3274196119709274,0.3899489806301398,0.1915890984052027,0.5064869758880278,0.35868429630053356,0.34903803714661524,0.3538282955559846,0.2504596339885757,0.4444143111444304,Emerging,Underserved,Emerging,0.0
12,236,Lower Subansiri,Arunachal Pradesh,0.3982228279439689,0.1547463911744534,0.2543846664896483,0.6722162886987633,0.27648460955921117,0.4633004775942058,0.35790424928495895,0.3182794075574025,0.322526037343992,Underserved,Star,Underserved,0.368421052631579
9,162,Lucknow,Uttar Pradesh,0.4174893409177491,0.580831181604163,0.5484345582467971,0.7198259633247466,0.49916026126095603,0.6341302607857718,0.5626123235828593,0.47850348197162806,0.6466044887156812,Star,Star,Star,0.368421052631579
3,36,Ludhiana,Punjab,0.4740359347235703,0.2429437707622661,0.555940768330093,0.8386036713399043,0.3584898527429182,0.6972722198349987,0.49996501418636924,0.5133574795075022,0.4513685169464043,Underserved,Star,Underserved,0.368421052631579
15,265,Lunglei,Mizoram,0.3251128016725005,0.225744663838816,0.2654961839409648,0.6754920838349732,0.27542873275565827,0.470494133887969,0.3599827816239748,0.2937962018039113,0.39049805811438726,Deprioritize,Deprioritize,Deprioritize,1.0
10,205,Madhepura,Bihar,0.256137318874396,0.4835401798831539,0.4084469261310804,0.2616937502994053,0.3698387493787749,0.33507033821524285,0.35202555992349266,0.3234478328288867,0.35572382980912537,Deprioritize,Deprioritize,Deprioritize,1.0
10,206,Madhubani,Bihar,0.3425857970220791,0.5999904405168104,0.4858608644173687,0.2824041185258855,0.47128811876944476,0.3841324914716271,0.4254845229428245,0.4079816558109698,0.4116306250488508,Emerging,Emerging,Emerging,1.0
33,578,Madurai,Tamil Nadu,0.5171998942562246,0.2620888087123615,0.446203242369757,0.6053893305449359,0.38964435148429305,0.5257962864573464,0.45262959807056624,0.4803917877841199,0.3983287190872588,Star,Star,Underserved,0.368421052631579
36,688,Mahabubabad,Telangana,0.4409399724070627,0.4226433374462363,0.352522015170518,0.5243694045871723,0.4317916549266495,0.4384457098788451,0.4351059625701263,0.394260126873325,0.47076664623719705,Deprioritize,Underserved,Deprioritize,1.0
36,512,Mahabubnagar,Telangana,0.4151359667569753,0.4878869315473004,0.2915865429176764,0.5244878011478467,0.4515114491521378,0.4080371720327615,0.4292242477452227,0.3479196191470867,0.5058564459765374,Deprioritize,Deprioritize,Emerging,1.0
22,385,Mahasamund,Chhattisgarh,0.3104024421316739,0.5559020856050237,0.3077057744093049,0.3320548586392179,0.4331522638683488,0.3198803165242614,0.372232297456048,0.3090511670171562,0.42963937023138676,Underserved,Underserved,Emerging,0.368421052631579
34,599,Mahe,Puducherry,0.47584474065472,0.1698988173159823,0.6542560617464361,0.7104914163528813,0.32287177898535113,0.6823737390496587,0.4693817455545636,0.5579644307870453,0.3474358233566477,Underserved,Star,Deprioritize,0.368421052631579
6,69,Mahendragarh,Haryana,0.328032966713231,0.4113742714769673,0.3144574315417943,0.6347199947940998,0.3697036190950992,0.47458871316794704,0.4188760733676203,0.32117347987291467,0.5109867664140504,Emerging,Deprioritize,Deprioritize,0.368421052631579
24,451,Mahesana,Gujarat,0.4260179547471275,0.4407696519130524,0.5235367941505868,0.5813844537065882,0.4333938033300899,0.5524606239285875,0.4893189256451513,0.4722669523467643,0.5062179602581411,Star,Star,Underserved,1.0
24,669,Mahisagar,Gujarat,0.2312533398524605,0.5056249987370461,0.3922100987117844,0.4321999169630272,0.3684391692947533,0.41220500783740577,0.3897081865534147,0.301164233020728,0.4674730820791525,Deprioritize,Underserved,Emerging,0.631578947368421
9,165,Mahoba,Uttar Pradesh,0.2327731198735358,0.556265640493001,0.3289342378513802,0.3820018303796728,0.3945193801832684,0.3554680341155265,0.37448501771662696,0.27670751485619155,0.4609712494783676,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
9,164,Mahrajganj,Uttar Pradesh,0.4544162986997349,0.6799423221790691,0.373714767430828,0.3975360145594155,0.5671793104394021,0.3856253909951217,0.46767375739134426,0.4120947480681464,0.5199053383928091,Emerging,Emerging,Emerging,0.368421052631579
23,784,Maihar,Madhya Pradesh,0.3513328602836975,0.5417202018153818,0.3635891481285677,0.3599822510510838,0.44652653104953965,0.36178569958982576,0.40192899052093234,0.3574084713323436,0.4415989783608524,Star,Star,Star,0.368421052631579
9,166,Mainpuri,Uttar Pradesh,0.3034482720401192,0.4888588968951133,0.2820686480516396,0.4083131047900959,0.3961535844676163,0.34519087642086776,0.3697953528908181,0.29256323051258953,0.4467745449278697,Deprioritize,Deprioritize,Underserved,0.368421052631579
18,706,Majuli,Assam,0.3556272967836517,0.3791922571523151,0.3274077220410278,0.5363093561958925,0.3674097769679834,0.43185853911846017,0.3983328376361062,0.3412259121689675,0.45095937212550025,Underserved,Star,Underserved,1.0
32,562,Malappuram,Kerala,0.5478893227872218,0.3825669525835867,0.4942111574926224,0.6550190841047997,0.4652281376854043,0.574615120798711,0.5170368676748864,0.520358545997394,0.5005883087828413,Underserved,Deprioritize,Underserved,1.0
19,316,Malda,West Bengal,0.4293738408024552,0.6385887516979458,0.3248383517187291,0.345012111004463,0.5339812962502005,0.334925231361596,0.42289928965341544,0.3734663180494455,0.4693834821199113,Emerging,Deprioritize,Emerging,0.368421052631579
3,737,Malerkotla,Punjab,0.4669853593324415,0.5675667203840492,0.4047043869155358,0.7782149774972489,0.5172760398582453,0.5914596822063923,0.5531255934663835,0.43473097836152286,0.6645968120084991,Star,Star,Star,0.368421052631579
21,364,Malkangiri,Odisha,0.2598631278437306,0.5689039852379238,0.1822521524857854,0.2486281641428587,0.41438355654082726,0.21544015831432206,0.29878898745437,0.21762493975004046,0.37609247988129324,Deprioritize,Deprioritize,Emerging,0.368421052631579
15,266,Mamit,Mizoram,0.3086353500519177,0.2073183547243268,0.2499259434572164,0.6174079880778254,0.2579768523881223,0.4336669657675209,0.3344787568940853,0.2777336512667735,0.35777088797434525,Deprioritize,Deprioritize,Deprioritize,1.0
36,684,Mancherial,Telangana,0.4613812353883932,0.4018897213411239,0.3019452617958774,0.4911311018009028,0.4316354783647586,0.39653818179839007,0.41371481456486386,0.37324506414292163,0.4442752993862296,Deprioritize,Deprioritize,Deprioritize,1.0
2,22,Mandi,Himachal Pradesh,0.3457154025039929,0.2933219680959499,0.2987343639923202,0.8342772298744858,0.3195186852999714,0.566505796933403,0.4254517451497567,0.3213675012962252,0.49468357462566054,Star,Emerging,Underserved,1.0
23,415,Mandla,Madhya Pradesh,0.3021056075486309,0.5024704798588508,0.2704223854051057,0.1168351238159845,0.4022880437037409,0.1936287546105451,0.27909592060269867,0.2858253295940713,0.24229362502588875,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
23,416,Mandsaur,Madhya Pradesh,0.3752739345686458,0.5078237067067106,0.3443957829819045,0.2548007440135941,0.4415488206376782,0.2995982634977493,0.36371315608942106,0.3595034916777148,0.35971357813767757,Emerging,Star,Emerging,0.368421052631579
29,544,Mandya,Karnataka,0.5044655321959419,0.3446561306534556,0.3978638371257295,0.5953497945672854,0.42456083142469875,0.49660681584650745,0.4591729550256259,0.44800512534696596,0.45298008408857254,Star,Star,Underserved,1.0
22,760,Manendragarh-Chirmiri-Bharatpur(M C B),Chhattisgarh,0.3215394165182155,0.5364660300741183,0.2622120526746691,0.2672487438093112,0.4290027232961669,0.2647303982419902,0.33700157534511993,0.29036444414056056,0.37864214323510825,Deprioritize,Emerging,Emerging,0.368421052631579
11,226,Mangan,Sikkim,0.3988987156226717,0.3279404479145306,0.2361711938597654,0.6766764188407893,0.3634195817686011,0.45642380635027735,0.4072755195356711,0.306933846126056,0.47107278406616626,Emerging,Emerging,Emerging,0.368421052631579
3,37,Mansa,Punjab,0.4073088790821906,0.5859862459014784,0.2725880004340761,0.7100703030986766,0.4966475624918345,0.49132915176637637,0.4939811996482775,0.3332079124331522,0.645051495028822,Emerging,Deprioritize,Emerging,0.368421052631579
18,296,Marigaon,Assam,0.342189312207091,0.4770449879325446,0.2602039395701744,0.4573711751738623,0.4096171500698178,0.35878755737201834,0.38336084402457876,0.2983940467152343,0.4671045137241867,Star,Deprioritize,Star,0.368421052631579
9,167,Mathura,Uttar Pradesh,0.3552041991046987,0.4111628312635069,0.4001350436050084,0.4175423804844325,0.38318351518410276,0.40883871204472044,0.39580330320076557,0.37700085901419467,0.4143403279099003,Deprioritize,Underserved,Underserved,0.368421052631579
9,168,Mau,Uttar Pradesh,0.3438160900097311,0.5852956674632276,0.4604299143959101,0.3983026669102232,0.46455587873647936,0.42936629065306664,0.44661463752787817,0.39787336288210723,0.48283001696415134,Star,Underserved,Emerging,0.368421052631579
23,766,MAUGANJ,Madhya Pradesh,0.3130209799811659,0.5014478025349935,0.3690826022311121,0.303493704820759,0.4072343912580797,0.33628815352593555,0.37006499630259276,0.3398979226832397,0.39011056300179,Star,Star,Deprioritize,0.368421052631579
33,735,Mayiladuthurai,Tamil Nadu,0.4185847140807315,0.2893119149991022,0.3856197059420245,0.5262607275244027,0.3539483145399168,0.4559402167332136,0.40172038938008275,0.40176425221221224,0.39019674379587754,Deprioritize,Emerging,Deprioritize,0.368421052631579
21,365,Mayurbhanj,Odisha,0.4185456559759355,0.5292236925796558,0.215313538606036,0.2281246132415169,0.4738846742777957,0.22171907592377643,0.32414390642940155,0.3001975120755721,0.34746071747462537,Emerging,Emerging,Emerging,0.368421052631579
36,513,Medak,Telangana,0.4930640756726731,0.493473362227566,0.4221987323612894,0.5978586513687972,0.49326871895011953,0.5100286918650433,0.5015787071478166,0.4562576330560328,0.543164172997261,Star,Star,Star,1.0
36,700,Medchal Malkajgiri,Telangana,0.5696931901856647,0.5257329783190379,0.5361701950464982,0.7881340163701405,0.5477130842523512,0.6621521057083193,0.6022203683550503,0.5526775813243283,0.6436987212515023,Star,Star,Star,1.0
9,169,Meerut,Uttar Pradesh,0.4207605114421376,0.5339437707879242,0.4906760330583,0.7076467909080808,0.4773521411150309,0.5991614119831904,0.5347999466002975,0.4543755039854256,0.6146898371727276,Star,Star,Underserved,0.368421052631579
9,170,Mirzapur,Uttar Pradesh,0.2863669707847981,0.6158195911936345,0.4352776305509064,0.3165433039172142,0.4510932809892163,0.3759104672340603,0.4117896137869453,0.35305684600535303,0.44151281749614163,Deprioritize,Underserved,Emerging,0.368421052631579
3,38,Moga,Punjab,0.4308897729123555,0.6142223707973906,0.3776990269454163,0.7759229265216849,0.5225560718548731,0.5768109767335506,0.5490137322550838,0.40341870054538626,0.6903544158504376,Emerging,Deprioritize,Star,0.368421052631579
22,761,Mohla-Manpur-Ambagarh Chouki,Chhattisgarh,0.2630006037907865,0.4775988231299453,0.2878764069425329,0.4265187226668886,0.3702997134603659,0.35719756480471077,0.3636896422719856,0.27515753459247366,0.45133672572547595,Underserved,Underserved,Underserved,0.368421052631579
13,246,Mokokchung,Nagaland,0.2798511689472746,0.2911801728818306,0.2861224598547275,0.6248873682730898,0.2855156709145526,0.45550491406390864,0.36062971472666044,0.2829694415522905,0.42656161562596134,Underserved,Star,Underserved,1.0
13,247,Mon,Nagaland,0.2160022006132637,0.3173495113530483,0.1850346795637477,0.4603250799401304,0.266675855983156,0.322679879751939,0.2933443934037094,0.19991972883019724,0.38220928714848523,Deprioritize,Deprioritize,Deprioritize,1.0
9,171,Moradabad,Uttar Pradesh,0.4082419069133322,0.652706053657243,0.3632488425042242,0.6022171653362252,0.5304739802852876,0.48273300392022467,0.506040806659537,0.38508882111531767,0.6269535783702482,Star,Emerging,Star,0.368421052631579
24,673,Morbi,Gujarat,0.3901622213056518,0.3960256213389063,0.3922100987117844,0.5686707099882085,0.39309392132227905,0.48044040434999646,0.43457818917612684,0.39118481991495885,0.4745610300691759,Underserved,Star,Underserved,0.631578947368421
23,417,Morena,Madhya Pradesh,0.2640944768433759,0.5407065009363371,0.3317009635220641,0.367824907506696,0.40240048888985647,0.34976293551438004,0.37515966767036385,0.2959736346869485,0.44596560259192347,Underserved,Underserved,Star,0.368421052631579
36,720,Mulugu,Telangana,0.4758898476910079,0.4559664325136942,0.352522015170518,0.5396117560279841,0.46592814010235106,0.446066885599251,0.4558893663691962,0.4095871678986355,0.49602907912594174,Deprioritize,Star,Deprioritize,0.368421052631579
27,482,Mumbai,Maharashtra,0.3888441993694574,0.4086421472692278,0.7597037009749983,0.7329911790860639,0.3987431733193426,0.7463474400305311,0.5455281355132306,0.5435129964992896,0.547294335208334,Underserved,Star,Underserved,1.0
27,483,Mumbai Suburban,Maharashtra,0.6292168744149929,0.4822641578498829,0.7352099704464339,0.7204918062475509,0.5557405161324379,0.7278508883469924,0.6360001795262412,0.6801518357271739,0.5894636326167342,Star,Star,Underserved,1.0
22,647,Mungeli,Chhattisgarh,0.3034004899638421,0.5413187208914425,0.2956016496138057,0.4169297801379868,0.4223596054276423,0.35626571487589626,0.3879075234671022,0.2994756840328587,0.4750704108717416,Underserved,Underserved,Star,0.368421052631579
10,207,Munger,Bihar,0.3318805082950957,0.4763446770267675,0.4860437739637376,0.4023830999096522,0.4041125926609316,0.4442134369366949,0.42368885245579807,0.40163223819403715,0.4378048055555042,Star,Star,Underserved,1.0
19,319,Murshidabad,West Bengal,0.5000741020291926,0.554735620486205,0.3205425322727198,0.4324681621422334,0.5274048612576987,0.3765053472074766,0.4456127807937525,0.4003686038995114,0.4898014845490982,Emerging,Emerging,Emerging,1.0
9,172,Muzaffarnagar,Uttar Pradesh,0.4147509795237931,0.5257623233538824,0.3753870619441329,0.6095249551468298,0.47025665143883777,0.4924560085454813,0.48122833827563993,0.3945784480200204,0.5660965081681464,Star,Emerging,Underserved,0.368421052631579
10,208,Muzaffarpur,Bihar,0.3446638799260695,0.5810015206808885,0.5461376490545047,0.359151686979448,0.462832700303479,0.45264466801697634,0.4577103385070835,0.43385933330611626,0.4568015721187546,Star,Star,Star,1.0
29,545,Mysuru,Karnataka,0.440786469671804,0.4827396121178743,0.3464761786031989,0.7162262271830079,0.46176304089483916,0.5313512028931033,0.4953365999308451,0.39079663712969875,0.5880057577090327,Star,Emerging,Star,0.368421052631579
21,366,Nabarangpur,Odisha,0.3486239806988981,0.5502563954857963,0.2330655685421578,0.3012395888652676,0.4494401880923472,0.2671525787037127,0.3465098919539704,0.28504779646406486,0.40713512541492336,Emerging,Deprioritize,Emerging,0.368421052631579
19,320,Nadia,West Bengal,0.5243395574758265,0.4958711037160916,0.4068237507272714,0.5512031033494758,0.5101053305959591,0.4790134270383736,0.49431498314264444,0.46185905363757185,0.5228055960198202,Underserved,Star,Underserved,1.0
18,297,Nagaon,Assam,0.3368037574253325,0.4755979937920178,0.3106381138784423,0.4743183670075005,0.4062008756086751,0.3924782404429714,0.39928060925279996,0.3234564637687392,0.47495774945512076,Star,Underserved,Star,1.0
33,579,Nagapattinam,Tamil Nadu,0.4185847140807315,0.2893119149991022,0.3856197059420245,0.5262607275244027,0.3539483145399168,0.4559402167332136,0.40172038938008275,0.40176425221221224,0.39019674379587754,Deprioritize,Emerging,Deprioritize,0.368421052631579
36,694,Nagarkurnool,Telangana,0.4627861308529732,0.4913329781031046,0.2915865429176764,0.5228634826759069,0.47705955447803894,0.40722501279679163,0.4407613676096751,0.3673448080559542,0.5068531070088398,Emerging,Deprioritize,Emerging,1.0
8,110,Nagaur,Rajasthan,0.3463374464351202,0.4671132382005636,0.2454761653908304,0.3612517410820498,0.4067253423178419,0.3033639532364401,0.3512631602189232,0.29157775683708353,0.4107864050603767,Emerging,Emerging,Emerging,0.368421052631579
27,484,Nagpur,Maharashtra,0.3372884055137962,0.5507764412222642,0.4439965918380147,0.7628911487124264,0.44403242336803017,0.6034438702752205,0.517637560542982,0.38698178576595016,0.6482148347020418,Underserved,Star,Star,1.0
5,51,Nainital,Uttarakhand,0.4195891352300571,0.4499806652028611,0.3456371971994728,0.8072576587674707,0.4347849002164591,0.5764474279834717,0.5006302402530517,0.3808222848997515,0.6027025288500876,Star,Star,Underserved,0.368421052631579
10,209,Nalanda,Bihar,0.2321948807235797,0.6373987412414143,0.4806940898880939,0.3592938367454641,0.434796810982497,0.419993963316779,0.4273312952289305,0.3340878729707136,0.4785534863287039,Star,Deprioritize,Star,1.0
18,298,Nalbari,Assam,0.3921504372207485,0.3706929121491717,0.3326415762364511,0.4754306775664562,0.38142167468496013,0.40403612690145363,0.3925660914495514,0.36117245127352005,0.419808030404569,Star,Star,Underserved,1.0
36,514,Nalgonda,Telangana,0.4048839602124527,0.5376728573996636,0.3748104568123601,0.5456091137685173,0.4712784088060582,0.46020978529043866,0.4657112145188857,0.3895571101690056,0.5416264498925591,Underserved,Underserved,Emerging,1.0
33,580,Namakkal,Tamil Nadu,0.3751422264768984,0.1934026067107833,0.4034199832732739,0.6097939945042574,0.28427241659384084,0.5066069888887657,0.37949228318206746,0.3890242546813875,0.34341774574664086,Underserved,Underserved,Underserved,0.368421052631579
11,227,Namchi,Sikkim,0.3783181041681318,0.063615039384007,0.2580865392624772,0.7712364960135993,0.22096657177606938,0.5146615176380382,0.3372283961613351,0.3124720951462618,0.221499977580786,Underserved,Underserved,Underserved,0.368421052631579
12,678,Namsai,Arunachal Pradesh,0.3011581127352258,0.3455326397346373,0.23485873514059,0.512149104666456,0.32334537623493154,0.373503919903523,0.34752088499315603,0.2659503965673342,0.4206711685784178,Star,Underserved,Star,0.368421052631579
27,485,Nanded,Maharashtra,0.2432377968249716,0.4522884919985879,0.3614711718287595,0.4595560030575515,0.34776314441177975,0.41051358744315547,0.3778379229153578,0.29651888886101035,0.4559077665622713,Deprioritize,Deprioritize,Deprioritize,1.0
27,486,Nandurbar,Maharashtra,0.3201326138090304,0.6287775937623028,0.2865235197610556,0.4112218829565809,0.4744551037856666,0.34887270135881826,0.4068469414057134,0.302862218341724,0.5084949420277868,Emerging,Deprioritize,Emerging,1.0
28,755,Nandyal,Andhra Pradesh,0.4827045222622669,0.5791075204017663,0.2506850269635672,0.6394229198245391,0.5309060213320166,0.44505397339405317,0.48608829886414867,0.34786031130146505,0.6085183822923069,Emerging,Deprioritize,Star,0.368421052631579
36,721,Narayanpet,Telangana,0.4486329337834582,0.5367820053547079,0.2915865429176764,0.455690757472991,0.49270746956908307,0.3736386501953337,0.42906241255900135,0.36168401430106556,0.49457719176884607,Emerging,Deprioritize,Emerging,0.368421052631579
22,637,Narayanpur,Chhattisgarh,0.2451082089990146,0.4913488178805509,0.1576300721551322,0.271661004552276,0.36822851343978275,0.2146455383537041,0.28113805773047934,0.1965615035309048,0.3653495770505336,Deprioritize,Deprioritize,Deprioritize,0.368421052631579
24,452,Narmada,Gujarat,0.2363777892891133,0.4825217984896467,0.3064883406004738,0.3595215607532595,0.35944979388938003,0.33300495067686664,0.3459747980488505,0.26915987144080145,0.41650569034584334,Deprioritize,Deprioritize,Emerging,1.0
23,409,Narmadapuram,Madhya Pradesh,0.2861148398874966,0.4677417099868601,0.3134721200571405,0.4748496509908724,0.37692827493717834,0.3941608855240064,0.38544828787825014,0.29948126058126384,0.4712822803173639,Underserved,Underserved,Underserved,0.368421052631579
23,418,Narsimhapur,Madhya Pradesh,0.3949836991570813,0.543080558814437,0.3397282090073333,0.4623214674521168,0.46903212898575913,0.401024838229725,0.43369751400147266,0.3663155807520704,0.5010766417383733,Star,Star,Star,0.368421052631579
27,487,Nashik,Maharashtra,0.4012148834451856,0.6896211644051631,0.4344281560244512,0.5188137679369562,0.5454180239251744,0.4766209619807037,0.5098604350651569,0.4174913675570515,0.5981512808262754,Star,Star,Emerging,1.0
24,453,Navsari,Gujarat,0.3638391437271502,0.537525316445233,0.4747586671490271,0.5474018033106816,0.4506822300861916,0.5110802352298544,0.4799320578648254,0.4156149503236682,0.5424410820976462,Star,Star,Emerging,1.0
10,210,Nawada,Bihar,0.2129104626875638,0.4795636786990924,0.4678673034063609,0.3179688828733611,0.3462370706933281,0.39291809313986104,0.368839815626179,0.3156166092661017,0.39049497715411124,Deprioritize,Deprioritize,Deprioritize,1.0
21,367,Nayagarh,Odisha,0.3548131529410405,0.2963856624131979,0.3113351844153444,0.2756789375933141,0.3255994076771192,0.2935070610043292,0.3091370654128387,0.3323639848176825,0.285844860950763,Underserved,Star,Deprioritize,0.368421052631579
8,773,Neem Ka Thana,Rajasthan,0.3785921649266688,0.440141803146839,0.2649646630580873,0.4732510559606468,0.40936698403675387,0.3691078595093671,0.3887165692784544,0.3167231368501939,0.45639628954633793,Star,Star,Underserved,0.0
23,419,Neemuch,Madhya Pradesh,0.3881303779472981,0.5569082797921968,0.3144913144715941,0.3175028252823356,0.47251932886974746,0.31599706987696485,0.38641263357073374,0.34937606206922994,0.4204996459655441,Star,Star,Emerging,0.368421052631579
7,79,New Delhi,Delhi,0.2890341388124075,0.3690168319774342,0.59667326183185,0.8251464826167068,0.3290254853949208,0.7109098722242784,0.48363980996257366,0.41528176264550665,0.5518087901914396,Star,Underserved,Star,0.368421052631579
35,603,Nicobars,Andaman And Nicobar Islands,0.3673272229112268,0.1150772993916921,0.2273042174350245,0.8933130462381846,0.24120226115145946,0.5603086318366046,0.3676244128749744,0.2889550604270796,0.3206244732899472,Underserved,Deprioritize,Underserved,0.368421052631579
36,680,Nirmal,Telangana,0.4086458091999957,0.3937378245979288,0.3019452617958774,0.4598358735853521,0.4011918168989622,0.38089056769061475,0.3909094254318702,0.35126722853218295,0.4255053190473472,Deprioritize,Deprioritize,Deprioritize,1.0
13,764,Niuland,Nagaland,0.2720378503482334,0.3938061026323486,0.4002490136091079,0.5151546974811524,0.332921976490291,0.45770185554513015,0.3903575366140103,0.3299740615051773,0.450412104264305,Star,Star,Star,0.368421052631579
23,722,Niwari,Madhya Pradesh,0.3312168645064768,0.5645436951337178,0.2984509637252152,0.1549092214794202,0.4478802798200973,0.2266800926023177,0.31863073188939517,0.3144073669843027,0.29572457507667393,Emerging,Star,Emerging,0.368421052631579
36,516,Nizamabad,Telangana,0.4621441967864471,0.4691357888582346,0.3396673081962231,0.5874078081987504,0.4656399928223408,0.46353755819748677,0.4645875862224077,0.39620105416437007,0.5249514505940595,Underserved,Deprioritize,Star,1.0
