lgd_state_code,lgd_district_code,district_name,state_name,census_2011_district_code,notes,census_total_population,literacy_rate,sex_ratio,latrine_access_rate,tap_water_rate,nfhs5_high_blood_sugar_pct,nfhs5_elevated_bp_pct,nfhs5_women_overweight_pct,nfhs5_women_tobacco_pct,nfhs5_men_tobacco_pct,nfhs5_women_alcohol_pct,nfhs5_men_alcohol_pct,nfhs5_child_diarrhoea_pct,nfhs5_child_ari_pct,nfhs5_improved_sanitation_pct,nfhs5_improved_water_pct,nfhs5_child_underweight_pct,nightlight_log_mean,nightlight_growth_rate,census_total_population__imputed_state_avg,census_total_population__imputed_national_avg,literacy_rate__imputed_state_avg,literacy_rate__imputed_national_avg,sex_ratio__imputed_state_avg,sex_ratio__imputed_national_avg,latrine_access_rate__imputed_state_avg,latrine_access_rate__imputed_national_avg,tap_water_rate__imputed_state_avg,tap_water_rate__imputed_national_avg,nfhs5_high_blood_sugar_pct__imputed_state_avg,nfhs5_high_blood_sugar_pct__imputed_national_avg,nfhs5_high_blood_sugar_pct__imputed_nfhs4_trend_adjusted,nfhs5_elevated_bp_pct__imputed_state_avg,nfhs5_elevated_bp_pct__imputed_national_avg,nfhs5_elevated_bp_pct__imputed_nfhs4_trend_adjusted,nfhs5_women_overweight_pct__imputed_state_avg,nfhs5_women_overweight_pct__imputed_national_avg,nfhs5_women_overweight_pct__imputed_nfhs4_trend_adjusted,nfhs5_women_tobacco_pct__imputed_state_avg,nfhs5_women_tobacco_pct__imputed_national_avg,nfhs5_women_tobacco_pct__imputed_nfhs4_trend_adjusted,nfhs5_men_tobacco_pct__imputed_state_avg,nfhs5_men_tobacco_pct__imputed_national_avg,nfhs5_men_tobacco_pct__imputed_nfhs4_trend_adjusted,nfhs5_women_alcohol_pct__imputed_state_avg,nfhs5_women_alcohol_pct__imputed_national_avg,nfhs5_women_alcohol_pct__imputed_nfhs4_trend_adjusted,nfhs5_men_alcohol_pct__imputed_state_avg,nfhs5_men_alcohol_pct__imputed_national_avg,nfhs5_men_alcohol_pct__imputed_nfhs4_trend_adjusted,nfhs5_child_diarrhoea_pct__imputed_state_avg,nfhs5_child_diarrhoea_pct__imputed_national_avg,nfhs5_child_diarrhoea_pct__imputed_nfhs4_trend_adjusted,nfhs5_child_ari_pct__imputed_state_avg,nfhs5_child_ari_pct__imputed_national_avg,nfhs5_child_ari_pct__imputed_nfhs4_trend_adjusted,nfhs5_improved_sanitation_pct__imputed_state_avg,nfhs5_improved_sanitation_pct__imputed_national_avg,nfhs5_improved_sanitation_pct__imputed_nfhs4_trend_adjusted,nfhs5_improved_water_pct__imputed_state_avg,nfhs5_improved_water_pct__imputed_national_avg,nfhs5_improved_water_pct__imputed_nfhs4_trend_adjusted,nfhs5_child_underweight_pct__imputed_state_avg,nfhs5_child_underweight_pct__imputed_national_avg,nfhs5_child_underweight_pct__imputed_nfhs4_trend_adjusted,nightlight_log_mean__imputed_state_avg,nightlight_log_mean__imputed_national_avg,nightlight_growth_rate__imputed_state_avg,nightlight_growth_rate__imputed_national_avg,confidence_score
22,647,Mungeli,Chhattisgarh,406.0,"boundary_inherited=True; Mungeli district was formed in January 2012, when it was carved out of Bilaspur district in Chhattisgarh.",2663629.0,59.939278330428145,970.7607574576012,27.800000000000004,16.1,11.44459492481203,19.35930469924812,13.768255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,57.94138315988646,2.7562958646616535,64.45000319548872,97.26777612781956,31.943835150375936,0.90101142755881,0.023243122851262232,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
10,207,Munger,Bihar,226.0,,1367765.0,58.62242417374329,876.1153350771767,38.8,5.6,19.5,16.1,20.9,2.5,40.9,0.1,12.9,14.5,2.6,62.8,97.7,39.5,0.957306736836855,0.05928728384118589,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
19,319,Murshidabad,West Bengal,333.0,,7103807.0,57.09380899565543,958.2857807608632,39.5,5.0,18.4,18.7,25.2,5.1,43.7,0.9,10.8,7.8,2.4,69.7,99.1,32.4,0.8931587752291245,0.030303858077249068,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
9,172,Muzaffarnagar,Uttar Pradesh,133.0,,4143512.0,58.34034027173084,889.0525085322831,66.0,23.9,14.64459492481203,19.75930469924812,25.46825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,39.24138315988647,1.7562958646616535,78.95000319548872,104.96777612781955,35.54383515037594,1.1011520225988245,0.0343115260945787,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
10,208,Muzaffarpur,Bihar,216.0,,4801062.0,52.264103233826184,899.5322249640652,27.1,3.0,12.4,18.1,16.5,7.2,51.5,0.5,11.2,14.6,4.3,55.2,99.9,34.7,1.125403239806512,0.07086986579278486,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
29,545,Mysuru,Karnataka,577.0,,3001127.0,65.38143837298455,985.3975919555438,55.00000000000001,61.7,13.203225806451613,25.175521821631875,36.309867172675524,10.4,27.241176470588236,0.9058823529411765,16.65294117647059,54.257685009487666,2.7297912713472483,86.50094876660341,102.13851992409866,21.036449715370015,0.9921222419164646,0.026631327375569863,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
21,366,Nabarangpur,Odisha,397.0,,1220946.0,39.65081649843947,1018.7198666693121,9.3,3.7000000000000006,14.44459492481203,23.159304699248118,10.568255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,52.94138315988646,0.9562958646616537,40.55000319548872,103.76777612781956,49.643835150375935,0.4943079858596625,0.03687518860944305,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
19,320,Nadia,West Bengal,336.0,,5167600.0,67.35341357690223,947.268939862113,77.6,11.4,20.0,21.2,28.6,6.8,47.7,0.4,10.8,5.9,3.3,78.4,98.2,25.1,1.0236769169273,0.03595830606368653,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
18,297,Nagaon,Assam,305.0,,2823768.0,60.582739091880065,962.1599986658439,75.3,5.1,15.9,16.4,13.2,18.2,49.0,2.5,14.8,8.7,2.8,66.1,96.1,32.4,0.642594695652663,0.03267765024959812,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
33,579,Nagapattinam,Tamil Nadu,618.0,,1616450.0,75.0414797859507,1025.3042435602354,39.5,40.9,16.44459492481203,20.659304699248118,30.66825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,-71.15861684011352,3.1562958646616535,67.55000319548873,96.76777612781956,21.543835150375937,0.8226671918390376,0.03178765447252687,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
36,694,Nagarkurnool,Telangana,538.0,"boundary_inherited=True; Nagarkurnool district was formed on October 11, 2016 from the Mahbubnagar district in the state of Telangana, India.",4053028.0,47.881386459703705,976.7146283675366,26.400000000000002,37.0,12.5,24.6,22.8,6.2,30.8,11.8,53.24399999999997,3.6,2.9,73.2,99.6,30.9,0.8081596092080322,0.033683405442183054,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
8,110,Nagaur,Rajasthan,112.0,,3307743.0,53.16688751211929,949.9465019969641,35.8,27.0,11.14459492481203,21.159304699248118,17.86825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,15.241383159886468,2.3562958646616536,78.25000319548872,71.46777612781955,30.043835150375937,0.6838692373985236,0.024375544507996855,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
27,484,Nagpur,Maharashtra,505.0,,4653570.0,78.94601349071789,951.2028427970944,75.7,65.9,10.7,21.3,13.4,5.0,40.2,0.4,17.8,4.0,3.9,88.9,99.5,33.9,1.072503499723808,0.033423364641038004,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
5,51,Nainital,Uttarakhand,66.0,,954605.0,72.96211522043149,933.7061900151115,79.5,65.5,15.44459492481203,23.55930469924812,30.96825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,36.74138315988647,5.056295864661654,97.45000319548872,101.26777612781956,15.643835150375939,0.7342916719375676,0.027994932745363046,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
10,209,Nalanda,Bihar,229.0,,2877653.0,52.818494794195125,922.2028509211387,30.7,5.4,11.1,13.4,16.0,2.8,49.8,0.3,21.5,12.4,5.3,52.5,98.9,46.7,1.1167745436538368,0.058119605046775935,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
18,298,Nalbari,Assam,323.0,,771639.0,68.91447943921963,948.5538097907607,66.7,2.5,17.4,22.5,21.8,11.7,42.0,2.4,15.5,3.6,2.2,68.1,99.5,26.7,0.5889174177508312,0.0323564723999631,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
36,514,Nalgonda,Telangana,539.0,,3488809.0,57.35536109887357,982.5346692639728,40.6,32.8,13.8,19.6,28.5,4.0,24.3,7.4,51.4,4.6,5.2,76.4,99.2,28.0,0.8504010318275896,0.041710106296690974,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
33,580,Namakkal,Tamil Nadu,609.0,,1726601.0,68.11828557958671,986.2426375851279,40.7,57.9,14.844594924812029,19.35930469924812,28.46825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,-94.85861684011354,2.1562958646616535,74.05000319548873,97.76777612781956,16.64383515037594,1.0158278404356873,0.03496507861830933,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
11,227,Namchi,Sikkim,243.0,Formerly South district,146850.0,72.68709567585972,915.351506456241,86.9,27.500000000000004,13.344594924812029,25.35930469924812,26.068255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,-114.35861684011354,-0.14370413533834636,112.47400319548868,104.96777612781955,19.14383515037594,0.5620730854505839,0.0160274600378401,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
12,678,Namsai,Arunachal Pradesh,259.0,"boundary_inherited=True; Namsai is a district in Arunachal Pradesh, India that was formed in 2014 when the Lohit district was bifurcated for the third time",145726.0,56.998751080795465,911.887799950145,58.9,4.5,12.44459492481203,21.55930469924812,19.568255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,41.34138315988647,0.9562958646616537,84.95000319548872,97.96777612781955,22.543835150375937,0.3720675945048143,0.028025428163947763,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
27,485,Nanded,Maharashtra,511.0,,3361292.0,65.13641183211693,942.8591246044247,33.1,27.1,9.1,16.7,19.2,5.7,36.7,0.2,14.1,14.4,1.0,68.0,94.8,35.2,0.6697164033791904,0.03843363709532661,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
27,486,Nandurbar,Maharashtra,497.0,,1648295.0,54.99676938897466,978.3417549839769,28.7,29.2,10.4,23.5,12.9,26.7,42.6,2.8,13.1,9.8,4.7,54.1,94.6,52.9,0.6121193703523924,0.03289479094693952,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
28,755,Nandyal,Andhra Pradesh,552.0,"boundary_inherited=True; It was created from parts of the Kurnool district,",4053463.0,52.47762222080231,987.7448660693489,40.3,56.49999999999999,17.028909090909092,25.159090909090907,28.13213636363637,4.2,22.990909090909092,0.5090909090909091,24.61818181818182,75.3459434079696,1.8045454545454547,75.12727272727273,103.12727272727273,33.75,0.5631946618529006,0.029146334962563667,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
36,721,Narayanpet,Telangana,538.0,"boundary_inherited=True; Narayanpet district was formed from the Mahabubnagar district in the state of Telangana, India in 2019:",4053028.0,47.881386459703705,976.7146283675366,26.400000000000002,37.0,13.257857142857143,24.59309523809524,23.248930952380952,6.385714285714286,23.993428571428574,7.75,45.38585714285714,75.3459434079696,0.11435714285714232,62.62476190476192,93.99547619047621,35.9647619047619,0.8081596092080322,0.033683405442183054,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
22,637,Narayanpur,Chhattisgarh,415.0,,139820.0,40.495637247890144,994.4653657423257,10.7,4.9,13.244594924812029,18.35930469924812,8.668255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,41.94138315988646,0.7562958646616537,40.05000319548872,97.86777612781955,47.84383515037594,0.352814877297997,0.02559677823163533,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
24,452,Narmada,Gujarat,487.0,,590297.0,62.73723227460075,960.5594414884783,22.3,12.4,10.8,19.2,11.1,14.6,48.8,1.2,11.9,7.5,1.0,54.6,96.8,52.8,0.5791719777437451,0.03204584907137088,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
23,409,Narmadapuram,Madhya Pradesh,449.0,Name changed from Hosahngabad to Narmadapuram,1241350.0,65.3034196640754,913.5226791013141,48.3,16.5,11.14459492481203,19.95930469924812,18.46825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,30.84138315988647,1.5562958646616536,70.85000319548871,96.46777612781955,39.34383515037594,0.6188224086135662,0.030463242485310068,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
23,418,Narsimhapur,Madhya Pradesh,452.0,,1091854.0,65.83160385912402,919.5407956962782,35.2,15.299999999999999,17.04459492481203,22.659304699248118,19.168255639097744,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,42.04138315988647,4.456295864661653,65.15000319548872,102.56777612781956,33.94383515037593,0.6850332576910394,0.03333596402688064,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
27,487,Nashik,Maharashtra,516.0,,6107187.0,71.15167752354725,934.3766886081467,46.8,52.5,10.3,22.5,21.7,15.4,35.0,0.2,12.2,19.2,4.7,68.3,86.3,44.8,0.960628597293993,0.04023724130476997,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
24,453,Navsari,Gujarat,490.0,,1329672.0,75.35008633708162,960.6909822830727,57.2,22.6,16.0,23.7,18.7,9.0,29.2,1.4,11.8,6.6,3.9,80.1,97.4,43.6,0.9435289801717754,0.04542889150310888,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
10,210,Nawada,Bihar,237.0,,2219146.0,49.163597167559054,938.6809100979499,22.3,1.6,9.4,14.5,15.7,2.9,47.9,0.9,27.9,3.4,2.8,47.9,99.3,37.3,0.8744751061104457,0.06485858209444835,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
21,367,Nayagarh,Odisha,385.0,,962789.0,71.49666230087797,915.4795915931211,19.0,7.3,15.744594924812029,18.95930469924812,26.568255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,-114.05861684011353,5.756295864661654,56.05000319548872,85.56777612781956,24.043835150375937,0.513783422147588,0.028434697613194032,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
8,773,Neem Ka Thana,Rajasthan,,parent_census_2011_code=multiple; boundary_inherited=True (new LGD district); Neem Ka Thana district was formed in July 2023 from parts of the Sikar and Jhunjhunu districts in Rajasthan,2436227.7021276597,54.889978730931254,927.4591284830384,32.93617021276596,30.704255319148935,13.789010714285714,21.387367857142856,22.730371428571427,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,7.218114285714284,2.4061642857142855,73.04468214285714,92.43333928571428,30.88940357142857,0.7741404056816595,0.024432867988989856,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,True,False,True,False,0.0
23,419,Neemuch,Madhya Pradesh,432.0,,826067.0,61.59718279510016,954.4803893501288,26.3,23.2,15.64459492481203,24.25930469924812,18.068255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,27.041383159886465,4.956295864661653,56.45000319548872,81.36777612781955,37.84383515037594,0.7243226457181953,0.030471024706439042,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
7,79,New Delhi,Delhi,94.0,,142004.0,80.40548153573138,821.9188627440917,77.9,91.1,12.94459492481203,17.35930469924812,31.068255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,7.218114285714284,2.1562958646616535,92.15000319548872,93.86777612781955,30.64383515037594,3.440249861727043,-0.0024724478012093177,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
35,603,Nicobars,Andaman And Nicobar Islands,638.0,,50453.174399999996,68.7584821670919,813.1280338369512,80.9,70.4,10.64459492481203,29.200304699248115,22.46825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,-68.75861684011353,1.2562958646616535,111.25000319548872,105.16777612781955,10.90025362406015,0.2955711628342191,0.020167306372657918,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
36,680,Nirmal,Telangana,532.0,"boundary_inherited=True; Nirmal district was formed from the erstwhile Adilabad district in Telangana, India in 2016.",2741239.0,54.112282803506005,1001.4931399528475,29.299999999999997,27.6,11.7,25.1,22.5,13.0,29.0,3.5,43.9,7.8,0.0,63.6,98.3,33.4,0.6326849767289444,0.035940452865071075,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
13,764,Niuland,Nagaland,265.0,"boundary_inherited=True (new LGD district); The Niuland District was formed from the Dimapur District in Nagaland on December 18, 2021",378811.0,73.39728782955089,919.0603564444715,94.4,5.7,8.580102272727272,22.07272727272727,20.699431818181818,12.454545454545455,49.06363636363637,0.8363636363636363,23.38181818181818,12.158886363636366,3.2289772727272728,79.1125,89.07784090909091,24.887835227272728,0.9564687896934456,0.03215830086089234,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
23,722,Niwari,Madhya Pradesh,424.0,"boundary_inherited=True; Niwari became the 52nd district of Madhya Pradesh on October 1, 2018, when it was separated from Tikamgarh district.",1445166.0,51.75460812114318,900.6464085854634,10.2,4.3,14.64459492481203,21.35930469924812,11.768255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,7.041383159886465,5.1562958646616535,38.35000319548872,79.36777612781955,41.94383515037593,0.7190200607952323,0.034627568131687984,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
36,516,Nizamabad,Telangana,533.0,,2551335.0,54.47383428675576,1040.0218767815863,41.6,48.9,13.5,27.1,27.5,8.6,20.6,9.8,40.2,16.2,1.1,72.5,99.4,38.4,0.8257115994182738,0.03769951547944283,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
13,736,Noklak,Nagaland,267.0,"boundary_inherited=True; Noklak was carved out of the Tuensang district to become the 12th district of Nagaland in India on December 21, 2017.",196596.0,59.77283362835459,928.6786418529819,56.60000000000001,5.6,8.580102272727272,20.772727272727273,7.0,12.454545454545455,49.06363636363637,0.8363636363636363,23.38181818181818,24.458886363636363,0.7289772727272728,86.8125,101.67784090909092,31.087835227272727,0.3444156250512311,0.02311741406140078,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
14,714,Noney,Manipur,272.0,boundary_inherited=True; Kangpokpi from Senapati,479148.0,55.19735029677678,937.3370046457467,73.0,14.099999999999998,11.677083333333336,20.668055555555554,27.29722222222222,42.27777777777778,60.888888888888886,1.088888888888889,37.37777777777777,9.492361111111109,3.114583333333333,76.01180555555555,66.03472222222223,14.617173611111111,0.4133319669662848,0.03022650727142981,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
7,80,North,Delhi,91.0,,887978.0,76.7493113568129,869.4194971810645,90.0,77.3,13.94459492481203,18.85930469924812,42.268255639097745,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,-68.85861684011354,1.9562958646616537,102.25000319548872,92.26777612781956,26.543835150375937,3.440249861727043,0.0002622780166323073,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
19,303,North 24 Parganas,West Bengal,337.0,,7717563.0,76.0125820934544,955.2686853841346,87.5,32.3,21.659288537549408,20.272332015810278,32.04822134387352,12.327272727272726,47.445454545454545,1.8818181818181818,19.37272727272727,-116.97882360024083,5.413043478260869,88.21304347826086,96.06798418972332,19.585956521739135,1.2781849774148812,0.0339924228935224,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
35,632,North And Middle Andaman,Andaman And Nicobar Islands,639.0,,105597.0,74.51253350000474,924.8099742986822,48.3,47.7,17.14459492481203,20.05930469924812,33.768255639097745,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,-116.97882360024083,0.25629586466165366,74.25000319548872,95.66777612781955,32.143835150375935,0.2955711628342191,0.020529135118609904,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
7,81,North East,Delhi,92.0,,2241624.0,71.89376987398421,886.2141069061994,95.1,76.6,19.726594924812023,23.25930469924812,34.96825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,24.941383159886463,8.656295864661654,99.95000319548872,101.96777612781955,21.74383515037594,3.4310980491970846,-0.0025533395453052415,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
